,Date,Time,Type,Stations,Time_code
105,20240415,11:01-11:05,III,"AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GREENLAND, HUMAIN, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN",['110000']
106,20240415,14:03-14:03,III,"GERMANY-DLR, GREENLAND, MEXART, MEXICO-LANCE",['140000']
107,20240415,18:33-18:33,III,"ALASKA-COHOE, ALASKA-HAARP, BIR, GREENLAND, MEXICO-LANCE",['183000']
108,20240415,19:20-19:24,III,"ALASKA-COHOE, ALASKA-HAARP, GREENLAND, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE, USA-ARIZONA-ERAU",['191500']
109,20240415,20:07-20:07,III,"ALASKA-COHOE, ALASKA-HAARP, GREENLAND, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE",['200000']
110,20240415,20:36-21:01,VI,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE","['203000', '204500', '210000']"
111,20240415,21:39-21:54,VI,"ALASKA-ANCHORAGE, ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXART, MEXICO-FCFM-UANL, MEXICO-LANCE, (USA-ARIZONA-ERAU)","['213000', '214500']"
112,20240415,23:17-23:18,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, MEXICO-LANCE",['231500']
113,20240416,00:22-00:22,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA",['001500']
114,20240416,01:01-01:36,VI,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA","['010000', '011500', '013000']"
115,20240416,02:46-02:54,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA",['024500']
116,20240416,04:16-04:22,III,"ALASKA-COHOE, ALASKA-HAARP, Australia-ASSA, INDIA-OOTY, MONGOLIA-UB, SSRT",['041500']
117,20240416,07:35-07:35,III,"AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, Australia-ASSA, BIR, EGYPT-Alexandria, GERMANY-DLR, HUMAIN, INDIA-OOTY, MRO, SSRT, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST",['073000']
118,20240416,08:49-09:02,VI,"AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GREENLAND, HUMAIN, INDIA-OOTY, MRO, SSRT, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST","['084500', '090000']"
119,20240416,10:04-10:07,III,"AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GREENLAND, HUMAIN, INDIA-OOTY, MRO, SWISS-HEITERSWIL, SWISS-Landschlacht, SWISS-MUHEN, TRIEST",['100000']
120,20240416,11:48-11:52,III,"ALGERIA-CRAAG, AUSTRIA-OE3FLB, AUSTRIA-UNIGRAZ, BIR, EGYPT-Alexandria, GERMANY-DLR, GREENLAND, HUMAIN, MRO, SWISS-Landschlacht, SWISS-MUHEN, TRIEST",['114500']
121,20240416,17:42-17:43,III,"GREENLAND, MEXICO-LANCE",['173000']
122,20240416,19:03-19:06,III,"ALASKA-COHOE, ALASKA-HAARP, GREENLAND, MEXICO-LANCE",['190000']
123,20240416,20:26-20:36,VI,"ALASKA-COHOE, ALASKA-HAARP, MEXICO-LANCE","['201500', '203000']"
